Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;ERW065__Sozialvers.pflichtig_Beschaeftigte_am_Arbeitsort__Anzahl
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;1540427
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;1231882
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;254471
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;1486353
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;211069
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;196285
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;407354
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-H;Verkehr und Lagerei;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;296259
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;236082
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;532341
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;165606
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;283045
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;448651
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-I;Gastgewerbe;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;719988
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;273192
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;993180
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;83477
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;139667
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;223144
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-J;Information und Kommunikation;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;399481
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;285400
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;684881
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;36664
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;244350
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;281014
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-K;Erbringung von Finanz- und Versicherungsleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;118427
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;84009
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;202436
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;26007
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;64240
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;90247
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-L;Grundstücks- und Wohnungswesen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;1009631
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;738943
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;1748574
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;146030
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;476981
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;623011
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;1099160
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;417597
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;1516757
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;255254
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;512999
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;768253
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;614031
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;639364
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;1253395
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;81271
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;613303
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;694574
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;247512
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;401018
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;648530
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;143621
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;30.06.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;580606
